CrimeDate,CrimeTime,CrimeCode,Location,Description,Weapon,District,Neighborhood,Total Incidents
02/07/2019,02:12:00,7A,2900 BRIGHTON ST,AUTO THEFT,NA,SOUTHWEST,,1
02/07/2019,00:26:00,7A,1100 ELBANK AVE,AUTO THEFT,NA,NORTHERN,GLEN OAKS,1
02/07/2019,10:15:00,3AJF,4000 FAIRHAVEN AVE,ROBBERY - CARJACKING,FIREARM,SOUTHERN,CURTIS BAY,1
02/07/2019,19:14:00,3CF,1400 W PATAPSCO AVE,ROBBERY - COMMERCIAL,FIREARM,SOUTHERN,CHERRY HILL,1
02/07/2019,12:44:00,3AK,400 E EAGER ST,ROBBERY - STREET,KNIFE,EASTERN,JOHNSTON SQUARE,1
02/07/2019,12:00:00,4E,2500 KIRK AVE,COMMON ASSAULT,NA,NORTHEAST,COLDSTREAM HOMESTEAD,1
02/07/2019,14:30:00,3B,600 E PRATT ST,ROBBERY - STREET,NA,CENTRAL,INNER HARBOR,1
02/07/2019,12:00:00,7A,2700 WALBROOK AVE,AUTO THEFT,NA,SOUTHWEST,WALBROOK,1
02/07/2019,18:00:00,6D,100 N CHESTER ST,LARCENY FROM AUTO,NA,SOUTHEAST,BUTCHERS HILL,1
02/07/2019,22:30:00,6E,0 N BOND ST,LARCENY,NA,SOUTHEAST,WASHINGTON HILL,1
02/07/2019,18:00:00,6D,0 S CHESTER ST,LARCENY FROM AUTO,NA,SOUTHEAST,BUTCHERS HILL,1
02/07/2019,22:00:00,6D,500 YALE AVE,LARCENY FROM AUTO,NA,SOUTHWEST,YALE HEIGHTS,1
02/07/2019,22:45:00,6D,100 N PATTERSON PARK AVE,LARCENY FROM AUTO,NA,SOUTHEAST,BUTCHERS HILL,1
02/07/2019,21:30:00,6D,6200 BROWN AVE,LARCENY FROM AUTO,NA,SOUTHEAST,MEDFORD/BROENING MAN,1
02/07/2019,09:00:00,5A,1600 DIVISION ST,BURGLARY,NA,CENTRAL,UPTON,1
02/07/2019,13:00:00,6G,300 S CHARLES ST,LARCENY,NA,CENTRAL,INNER HARBOR,1
02/07/2019,10:55:00,6J,1500 W LOMBARD ST,LARCENY,NA,SOUTHERN,UNION SQUARE,1
02/07/2019,22:20:00,3AF,1400 EUTAW PL,ROBBERY - STREET,FIREARM,CENTRAL,MADISON PARK,1
02/07/2019,16:00:00,6D,3300 WINTERBOURNE RD,LARCENY FROM AUTO,NA,SOUTHWEST,ROSEMONT,1
02/07/2019,01:30:00,2B,6500 FRANKFORD AVE,RAPE,OTHER,NORTHEAST,PULASKI INDUSTRIAL AREA,1
02/07/2019,14:00:00,2A,2800 FOREST GLEN RD,RAPE,OTHER,NORTHWEST,WEST FOREST PARK,1
02/07/2019,00:50:00,6D,500 S STREEPER ST,LARCENY FROM AUTO,NA,SOUTHEAST,CANTON,1
02/07/2019,18:30:00,7A,4000 CHESLEY AVE,AUTO THEFT,NA,NORTHEAST,OVERLEA,1
02/07/2019,23:33:00,4E,BROADWAY & E LOMBARD ST,COMMON ASSAULT,NA,SOUTHEAST,,1
02/07/2019,09:00:00,7A,400 N LOUDON AVE,AUTO THEFT,NA,SOUTHWEST,ALLENDALE,1
02/07/2019,18:30:00,4E,4200 PARKMONT AV,COMMON ASSAULT,NA,NORTHEAST,CEDMONT,1
02/07/2019,17:15:00,6D,6500 EBERLE DR,LARCENY FROM AUTO,NA,NORTHWEST,REISTERSTOWN STATION,1
02/07/2019,18:30:00,6D,200 TUSCANY RD,LARCENY FROM AUTO,NA,NORTHERN,TUSCANY-CANTERBURY,1
02/07/2019,22:00:00,6D,100 ROCHESTER PL,LARCENY FROM AUTO,NA,SOUTHEAST,BALTIMORE-LINWOOD,1
02/07/2019,14:47:00,4E,100 N CHESTER ST,COMMON ASSAULT,NA,SOUTHEAST,BUTCHERS HILL,1
02/06/2019,12:14:00,4C,400 N GLOVER ST,AGG. ASSAULT,OTHER,SOUTHEAST,MCELDERRY PARK,1
02/06/2019,10:00:00,5B,1100 CLEVELAND ST,BURGLARY,NA,SOUTHERN,WASHINGTON VILLAGE,1
02/06/2019,08:00:00,5A,5600 PURDUE AVE,BURGLARY,NA,NORTHEAST,WOODBOURNE HEIGHTS,1
02/06/2019,12:12:00,5B,1300 MYRTLE AVE,BURGLARY,NA,CENTRAL,UPTON,1
02/06/2019,16:21:00,4C,700 E 20TH ST,AGG. ASSAULT,OTHER,EASTERN,EAST BALTIMORE MIDWA,1
02/06/2019,16:00:00,6E,6400 PULASKI HWY,LARCENY,NA,NORTHEAST,PULASKI INDUSTRIAL AREA,1
02/06/2019,23:00:00,6D,4100 PARKWOOD AVE,LARCENY FROM AUTO,NA,NORTHEAST,WALTHERSON,1
02/06/2019,16:00:00,4E,100 N CENTRAL AVE,COMMON ASSAULT,NA,SOUTHEAST,PLEASENT VIEW GARDENS,1
02/06/2019,14:04:00,3CF,2700 ORLEANS ST,ROBBERY - COMMERCIAL,FIREARM,SOUTHEAST,MCELDERRY PARK,1
02/06/2019,13:13:00,5A,3100 FLEET ST,BURGLARY,NA,SOUTHEAST,CANTON,1
02/06/2019,10:00:00,5A,1000 S BOULDIN ST,BURGLARY,NA,SOUTHEAST,CANTON,1
02/06/2019,08:00:00,6D,0 MARKET PL,LARCENY FROM AUTO,NA,CENTRAL,DOWNTOWN,1
02/06/2019,20:00:00,5A,3300 BURLEITH AVE,BURGLARY,NA,NORTHWEST,BURLEITH-LEIGHTON,1
02/06/2019,04:30:00,3AJF,4100 W BELVEDERE AVE,ROBBERY - CARJACKING,FIREARM,NORTHWEST,WOODMERE,1
02/06/2019,12:30:00,6C,900 W 36TH ST,LARCENY,NA,NORTHERN,HAMPDEN,1
02/06/2019,02:19:00,4E,300 E MADISON ST,COMMON ASSAULT,NA,EASTERN,PEN-FALLSWAY,1
02/06/2019,00:00:00,6D,900 N CENTRAL AVE,LARCENY FROM AUTO,NA,EASTERN,OLDTOWN,1
02/06/2019,16:30:00,4B,0 N ABINGTON AVE,AGG. ASSAULT,KNIFE,SOUTHWEST,CARROLL-SOUTH HILTON,1
02/06/2019,14:00:00,6J,400 E 25TH ST,LARCENY,NA,EASTERN,BARCLAY,1
02/06/2019,11:08:00,6G,2800 GREENMOUNT AVE,LARCENY,NA,NORTHERN,BETTER WAVERLY,1
02/06/2019,13:10:00,4E,ST & N ROSEDALE ST,COMMON ASSAULT,NA,SOUTHWEST,,1
02/06/2019,00:20:00,4E,0 W BALTIMORE ST,COMMON ASSAULT,NA,CENTRAL,DOWNTOWN,1
02/06/2019,00:20:00,4E,0 W BALTIMORE ST,COMMON ASSAULT,NA,CENTRAL,DOWNTOWN,1
02/06/2019,00:20:00,4E,0 W BALTIMORE ST,COMMON ASSAULT,NA,CENTRAL,DOWNTOWN,1
02/06/2019,19:00:00,6D,1700 E LOMBARD ST,LARCENY FROM AUTO,NA,SOUTHEAST,UPPER FELLS POINT,1
02/06/2019,11:35:00,6G,3000 BAKER ST,LARCENY,NA,SOUTHWEST,ROSEMONT,1
02/06/2019,19:30:00,6D,100 S ROBINSON ST,LARCENY FROM AUTO,NA,SOUTHEAST,BALTIMORE-LINWOOD,1
02/06/2019,12:45:00,3AK,200 S WOLFE ST,ROBBERY - STREET,KNIFE,SOUTHEAST,UPPER FELLS POINT,1
02/06/2019,09:00:00,3K,1000 SHELLBANKS RD,ROBBERY - RESIDENCE,NA,SOUTHERN,CHERRY HILL,1
02/06/2019,13:17:00,5B,2500 W BALTIMORE ST,BURGLARY,NA,SOUTHWEST,SHIPLEY HILL,1
02/06/2019,12:45:00,3AK,200 S WOLFE ST,ROBBERY - STREET,KNIFE,SOUTHEAST,UPPER FELLS POINT,1
02/06/2019,16:02:00,7A,6400 FRANKFORD AVE,AUTO THEFT,NA,NORTHEAST,FRANKFORD,1
02/06/2019,16:30:00,6C,1400 E COLD SPRING LN,LARCENY,NA,NORTHEAST,NEW NORTHWOOD,1
02/06/2019,23:15:00,6L,6500 REISTERSTOWN RD,LARCENY,NA,NORTHWEST,REISTERSTOWN STATION,1
02/06/2019,04:00:00,7A,4200 REISTERSTOWN RD,AUTO THEFT,NA,NORTHWEST,TOWANDA-GRANTLEY,1
02/06/2019,10:30:00,6D,3600 FORDS LN,LARCENY FROM AUTO,NA,NORTHWEST,GLEN,1
02/06/2019,10:15:00,5A,3600 ELMLEY AVE,BURGLARY,NA,NORTHEAST,BELAIR-EDISON,1
02/06/2019,00:00:00,4E,1400 BLOOMFIELD AVE,COMMON ASSAULT,NA,SOUTHWEST,VIOLETVILLE,1
02/06/2019,18:49:00,3AF,2300 ASHTON ST,ROBBERY - STREET,FIREARM,SOUTHWEST,MILL HILL,1
02/06/2019,07:00:00,3AF,1000 POPLAR GROVE ST,ROBBERY - STREET,FIREARM,SOUTHWEST,FRANKLINTOWN ROAD,1
02/06/2019,22:30:00,4D,1200 N CURLEY ST,AGG. ASSAULT,HANDS,EASTERN,BEREA,1
02/06/2019,12:14:00,3AK,400 N GLOVER ST,ROBBERY - STREET,KNIFE,SOUTHEAST,MCELDERRY PARK,1
02/06/2019,17:52:00,4B,3700 YOSEMITE AVE,AGG. ASSAULT,KNIFE,NORTHWEST,CALLAWAY-GARRISON,1
02/06/2019,16:21:00,4C,3800 ERDMAN AVE,AGG. ASSAULT,OTHER,NORTHEAST,BELAIR-EDISON,1
02/06/2019,14:00:00,5A,4300 REISTERSTOWN RD,BURGLARY,NA,NORTHWEST,TOWANDA-GRANTLEY,1
02/06/2019,05:11:00,4E,500 CHATEAU AVE,COMMON ASSAULT,NA,NORTHERN,WINSTON-GOVANS,1
02/06/2019,00:00:00,6G,500 CHESTNUT HILL AVE,LARCENY,NA,NORTHERN,WAVERLY,1
02/06/2019,13:00:00,4E,2000 CLIFTON AVE,COMMON ASSAULT,NA,WESTERN,MONDAWMIN,1
02/06/2019,08:20:00,6J,800 PARK AVE,LARCENY,NA,CENTRAL,MOUNT VERNON,1
02/06/2019,15:25:00,6J,4100 Morrison Court,LARCENY,NA,SOUTHERN,CURTIS BAY,1
02/06/2019,08:00:00,6J,400 CHARLES ST APT 5,LARCENY,NA,CENTRAL,DOWNTOWN,1
02/06/2019,01:00:00,5D,0 UPLAND RD,BURGLARY,NA,NORTHERN,ROLAND PARK,1
02/06/2019,18:23:00,6J,5100 REISTERSTOWN RD,LARCENY,NA,NORTHWEST,WOODMERE,1
02/06/2019,03:00:00,7A,3000 FALLSTAFF RD,AUTO THEFT,NA,NORTHWEST,GREENSPRING,1
02/06/2019,05:30:00,3AJF,"3 ENSOR AVE, BCO",ROBBERY - CARJACKING,FIREARM,NORTHERN,,1
02/06/2019,14:00:00,6D,1300 DRUID HILL AVE,LARCENY FROM AUTO,NA,CENTRAL,UPTON,1
02/06/2019,16:20:00,6G,3300 LAWNVIEW AVE,LARCENY,NA,NORTHEAST,BELAIR-EDISON,1
02/06/2019,18:05:00,6J,5000 EDMONDSON AVE,LARCENY,NA,SOUTHWEST,TEN HILLS,1
02/06/2019,08:40:00,6E,0 S WOODINGTON RD,LARCENY,NA,SOUTHWEST,IRVINGTON,1
02/06/2019,21:00:00,6D,3500 HORTON AVE,LARCENY FROM AUTO,NA,SOUTHERN,BROOKLYN,1
02/06/2019,22:00:00,6D,0 ANDREW PL,LARCENY FROM AUTO,NA,SOUTHERN,OTTERBEIN,1
02/06/2019,17:00:00,6D,2600 KIRK AVE,LARCENY FROM AUTO,NA,NORTHEAST,COLDSTREAM HOMESTEAD,1
02/06/2019,17:30:00,6E,2100 LYNDHURST AVE,LARCENY,NA,SOUTHWEST,MOUNT HOLLY,1
02/06/2019,18:40:00,3AF,300 S BRUCE ST,ROBBERY - STREET,FIREARM,SOUTHERN,NEW SOUTHWEST/MOUNT CLARE,1
02/06/2019,18:40:00,3AF,300 S BRUCE ST,ROBBERY - STREET,FIREARM,SOUTHERN,NEW SOUTHWEST/MOUNT CLARE,1
02/06/2019,21:00:00,6E,2900 HAMILTON AVE,LARCENY,NA,NORTHEAST,HARFORD-ECHODALE-PER,1
02/06/2019,16:00:00,5A,1800 POPLAR GROVE ST,BURGLARY,NA,SOUTHWEST,NORTHWEST COMMUNITY,1
02/06/2019,14:31:00,6C,2400 JEFFERSON ST,LARCENY,NA,SOUTHEAST,MCELDERRY PARK,1
02/06/2019,03:00:00,9S,4900 EASTERN AV,SHOOTING,FIREARM,SOUTHEAST,,1
02/06/2019,19:30:00,6D,100 W LEE ST,LARCENY FROM AUTO,NA,SOUTHERN,OTTERBEIN,1
02/06/2019,19:00:00,6J,4100 W NORTHERN PKWY,LARCENY,NA,NORTHWEST,WOODMERE,1
02/06/2019,17:30:00,6D,4000 GLEN AVE,LARCENY FROM AUTO,NA,NORTHWEST,GLEN,1
02/06/2019,05:40:00,4E,200 W LANVALE ST,COMMON ASSAULT,NA,CENTRAL,BOLTON HILL,1
02/06/2019,17:00:00,6B,200 N EUTAW ST,LARCENY,NA,CENTRAL,DOWNTOWN,1
02/06/2019,05:40:00,4E,200 W LANVALE ST,COMMON ASSAULT,NA,CENTRAL,BOLTON HILL,1
02/06/2019,21:30:00,7A,1100 BAYARD ST,AUTO THEFT,NA,SOUTHERN,CARROLL PARK,1
02/06/2019,19:00:00,6D,100 N PORT ST,LARCENY FROM AUTO,NA,SOUTHEAST,PATTERSON PLACE,1
02/06/2019,11:07:00,4E,5300 FRANKFORD AVE,COMMON ASSAULT,NA,NORTHEAST,FRANKFORD,1
02/06/2019,10:15:00,4B,2100 MOYER ST,AGG. ASSAULT,KNIFE,SOUTHEAST,BUTCHERS HILL,1
02/06/2019,12:14:00,3AK,400 N GLOVER ST,ROBBERY - STREET,KNIFE,SOUTHEAST,MCELDERRY PARK,1
02/06/2019,13:00:00,5A,700 W LEXINGTON ST,BURGLARY,NA,CENTRAL,POPPLETON,1
02/06/2019,22:00:00,6B,400 E BALTIMORE ST,LARCENY,NA,CENTRAL,DOWNTOWN,1
02/06/2019,14:00:00,4E,900 S CLINTON ST,COMMON ASSAULT,NA,SOUTHEAST,CANTON,1
02/06/2019,07:27:00,6C,400 E PRATT ST,LARCENY,NA,CENTRAL,INNER HARBOR,1
02/06/2019,12:00:00,6G,400 W FRANKLIN ST,LARCENY,NA,CENTRAL,SETON HILL,1
02/06/2019,13:09:00,5A,3300 AUCHENTOROLY TER,BURGLARY,NA,WESTERN,WOODBROOK,1
02/06/2019,14:00:00,5A,400 N COLLINGTON AVE,BURGLARY,NA,EASTERN,MIDDLE EAST,1
02/06/2019,05:00:00,5A,1500 N COLLINGTON AVE,BURGLARY,NA,EASTERN,BROADWAY EAST,1
02/06/2019,18:57:00,3NK,3600 PULASKI HWY,ROBBERY - STREET,KNIFE,EASTERN,ORANGEVILLE,1
02/06/2019,18:16:00,4E,1500 N BOND ST,COMMON ASSAULT,NA,EASTERN,OLIVER,1
02/06/2019,21:10:00,4E,900 ABBOTT CT,COMMON ASSAULT,NA,EASTERN,OLDTOWN,1
02/06/2019,00:33:00,4E,2200 Tucker Ln,COMMON ASSAULT,NA,SOUTHWEST,WAKEFIELD,1
02/06/2019,17:00:00,6E,2200 N CALVERT ST,LARCENY,NA,NORTHERN,,1
02/06/2019,08:25:00,5A,5600 MIDWOOD AVE,BURGLARY,NA,NORTHERN,CAMERON VILLAGE,1
02/06/2019,12:15:00,7A,4200 FRANKFORD AVE,AUTO THEFT,NA,NORTHEAST,FRANKFORD,1
02/06/2019,17:10:00,5D,500 S LONGWOOD ST,BURGLARY,NA,SOUTHWEST,GWYNNS FALLS,1
02/06/2019,19:45:00,4B,4400 CHERRY WY,AGG. ASSAULT,KNIFE,SOUTHWEST,UPLANDS,1
02/06/2019,19:21:00,4E,3300 BENSON AVE,COMMON ASSAULT,NA,SOUTHWEST,VIOLETVILLE,1
02/06/2019,19:21:00,4E,3300 BENSON AVE,COMMON ASSAULT,NA,SOUTHWEST,VIOLETVILLE,1
02/06/2019,17:00:00,6D,4700 O''DONNELL ST,LARCENY FROM AUTO,NA,SOUTHEAST,,1
02/06/2019,17:30:00,6D,PATTERSON PARK AV & GOUGH ST,LARCENY FROM AUTO,NA,SOUTHEAST,,1
02/06/2019,20:00:00,6D,1700 E LOMBARD ST,LARCENY FROM AUTO,NA,SOUTHEAST,UPPER FELLS POINT,1
02/06/2019,17:00:00,6D,2000 E BALTIMORE ST,LARCENY FROM AUTO,NA,SOUTHEAST,BUTCHERS HILL,1
02/06/2019,12:10:00,6J,2300 EASTERN AVE,LARCENY,NA,SOUTHEAST,CANTON,1
02/06/2019,19:30:00,6D,1900 E BALTIMORE ST,LARCENY FROM AUTO,NA,SOUTHEAST,WASHINGTON HILL,1
02/06/2019,15:00:00,7A,800 S CAREY ST,AUTO THEFT,NA,SOUTHERN,,1
02/06/2019,12:00:00,4E,2700 PRESSTMAN ST,COMMON ASSAULT,NA,SOUTHWEST,NORTHWEST COMMUNITY,1
02/06/2019,00:15:00,4E,300 E MADISON ST,COMMON ASSAULT,NA,EASTERN,PEN-FALLSWAY,1
02/06/2019,17:00:00,4B,2100 RIDGEHILL AVE,AGG. ASSAULT,KNIFE,WESTERN,MONDAWMIN,1
02/06/2019,16:00:00,6D,400 MAUDE AVE,LARCENY FROM AUTO,NA,SOUTHERN,BROOKLYN,1
02/06/2019,23:45:00,3K,4200 HAMILTON AVE,ROBBERY - RESIDENCE,NA,NORTHEAST,FRANKFORD,1
02/06/2019,10:00:00,4E,2500 E NORTHERN PKWY,COMMON ASSAULT,NA,NORTHEAST,HARFORD-ECHODALE-PER,1
02/06/2019,10:15:00,4E,4300 WEST BAY AV,COMMON ASSAULT,NA,SOUTHERN,,1
02/06/2019,13:05:00,4E,1900 ARGONNE DR,COMMON ASSAULT,NA,NORTHEAST,MORGAN STATE UNIVERS,1
02/06/2019,17:58:00,3AF,600 ARSAN AVE,ROBBERY - STREET,FIREARM,SOUTHERN,BROOKLYN,1
02/06/2019,12:00:00,4E,100 W FAYETTE ST,COMMON ASSAULT,NA,CENTRAL,DOWNTOWN,1
02/06/2019,08:40:00,3B,200 W MONUMENT ST,ROBBERY - STREET,NA,CENTRAL,MOUNT VERNON,1
02/06/2019,01:30:00,6D,5400 GIST AVE,LARCENY FROM AUTO,NA,NORTHWEST,ARLINGTON,1
02/06/2019,13:40:00,3AF,3800 RAVENWOOD AVE,ROBBERY - STREET,FIREARM,NORTHEAST,BELAIR-EDISON,1
02/06/2019,00:30:00,4C,300 N EUTAW ST,AGG. ASSAULT,OTHER,CENTRAL,DOWNTOWN,1
02/06/2019,12:15:00,4E,1700 LAMONT AVE,COMMON ASSAULT,NA,EASTERN,OLIVER,1
02/06/2019,20:55:00,4E,1000 S DUKELAND ST,COMMON ASSAULT,NA,SOUTHWEST,MORRELL PARK,1
02/06/2019,23:22:00,4E,2600 BARCLAY ST,COMMON ASSAULT,NA,NORTHERN,HARWOOD,1
02/06/2019,15:35:00,3B,500 E PRATT ST,ROBBERY - STREET,NA,CENTRAL,INNER HARBOR,1
02/06/2019,16:21:00,4C,700 E 20TH ST,AGG. ASSAULT,OTHER,EASTERN,EAST BALTIMORE MIDWA,1
02/06/2019,16:21:00,4C,700 E 20TH ST,AGG. ASSAULT,OTHER,EASTERN,EAST BALTIMORE MIDWA,1
02/06/2019,01:48:00,4C,1000 LIGHT ST,AGG. ASSAULT,OTHER,SOUTHERN,FEDERAL HILL/MONTGOM,1
